date,hour,timestamp,country,price
2022/01/03,19:00 - 20:00,2022-01-03 19:00:00,italy,275.0
2022/01/03,20:00 - 21:00,2022-01-03 20:00:00,italy,221.16
2022/01/03,21:00 - 22:00,2022-01-03 21:00:00,italy,199.08
2022/01/03,22:00 - 23:00,2022-01-03 22:00:00,italy,170.0
2022/01/03,23:00 - 00:00,2022-01-03 23:00:00,italy,161.01
2022/01/04,00:00 - 01:00,2022-01-04 00:00:00,italy,150.55
2022/01/04,01:00 - 02:00,2022-01-04 01:00:00,italy,140.6
2022/01/04,02:00 - 03:00,2022-01-04 02:00:00,italy,113.29
2022/01/04,03:00 - 04:00,2022-01-04 03:00:00,italy,105.81
2022/01/04,04:00 - 05:00,2022-01-04 04:00:00,italy,105.0
2022/01/04,05:00 - 06:00,2022-01-04 05:00:00,italy,120.0
2022/01/04,06:00 - 07:00,2022-01-04 06:00:00,italy,156.91
2022/01/04,07:00 - 08:00,2022-01-04 07:00:00,italy,182.64
2022/01/04,08:00 - 09:00,2022-01-04 08:00:00,italy,200.0
2022/01/04,09:00 - 10:00,2022-01-04 09:00:00,italy,192.8
2022/01/04,10:00 - 11:00,2022-01-04 10:00:00,italy,189.88
2022/01/04,11:00 - 12:00,2022-01-04 11:00:00,italy,182.42
2022/01/04,12:00 - 13:00,2022-01-04 12:00:00,italy,182.46
2022/01/04,13:00 - 14:00,2022-01-04 13:00:00,italy,179.59
2022/01/04,14:00 - 15:00,2022-01-04 14:00:00,italy,179.0
2022/01/04,15:00 - 16:00,2022-01-04 15:00:00,italy,180.93
2022/01/04,16:00 - 17:00,2022-01-04 16:00:00,italy,192.27
2022/01/04,17:00 - 18:00,2022-01-04 17:00:00,italy,201.21
2022/01/04,18:00 - 19:00,2022-01-04 18:00:00,italy,197.19
2022/01/04,19:00 - 20:00,2022-01-04 19:00:00,italy,190.35
2022/01/04,20:00 - 21:00,2022-01-04 20:00:00,italy,170.84
2022/01/04,21:00 - 22:00,2022-01-04 21:00:00,italy,161.3
2022/01/04,22:00 - 23:00,2022-01-04 22:00:00,italy,156.8
2022/01/04,23:00 - 00:00,2022-01-04 23:00:00,italy,145.6
2022/01/05,00:00 - 01:00,2022-01-05 00:00:00,italy,142.6
2022/01/05,01:00 - 02:00,2022-01-05 01:00:00,italy,105.1
2022/01/05,02:00 - 03:00,2022-01-05 02:00:00,italy,84.5
2022/01/05,03:00 - 04:00,2022-01-05 03:00:00,italy,75.38
2022/01/05,04:00 - 05:00,2022-01-05 04:00:00,italy,79.11
2022/01/05,05:00 - 06:00,2022-01-05 05:00:00,italy,94.79
2022/01/05,06:00 - 07:00,2022-01-05 06:00:00,italy,181.41
2022/01/05,07:00 - 08:00,2022-01-05 07:00:00,italy,215.98
2022/01/05,08:00 - 09:00,2022-01-05 08:00:00,italy,218.95
2022/01/05,09:00 - 10:00,2022-01-05 09:00:00,italy,226.52
2022/01/05,10:00 - 11:00,2022-01-05 10:00:00,italy,224.45
2022/01/05,11:00 - 12:00,2022-01-05 11:00:00,italy,217.92
2022/01/05,12:00 - 13:00,2022-01-05 12:00:00,italy,205.0
2022/01/05,13:00 - 14:00,2022-01-05 13:00:00,italy,214.9
2022/01/05,14:00 - 15:00,2022-01-05 14:00:00,italy,217.92
2022/01/05,15:00 - 16:00,2022-01-05 15:00:00,italy,226.52
2022/01/05,16:00 - 17:00,2022-01-05 16:00:00,italy,226.52
2022/01/05,17:00 - 18:00,2022-01-05 17:00:00,italy,265.0
2022/01/05,18:00 - 19:00,2022-01-05 18:00:00,italy,265.0
2022/01/05,19:00 - 20:00,2022-01-05 19:00:00,italy,265.0
2022/01/05,20:00 - 21:00,2022-01-05 20:00:00,italy,241.93
2022/01/05,21:00 - 22:00,2022-01-05 21:00:00,italy,218.95
2022/01/05,22:00 - 23:00,2022-01-05 22:00:00,italy,207.46
2022/01/05,23:00 - 00:00,2022-01-05 23:00:00,italy,200.0
2022/01/06,00:00 - 01:00,2022-01-06 00:00:00,italy,207.15
2022/01/06,01:00 - 02:00,2022-01-06 01:00:00,italy,195.0
2022/01/06,02:00 - 03:00,2022-01-06 02:00:00,italy,189.44
2022/01/06,03:00 - 04:00,2022-01-06 03:00:00,italy,180.7
2022/01/06,04:00 - 05:00,2022-01-06 04:00:00,italy,170.1
2022/01/06,05:00 - 06:00,2022-01-06 05:00:00,italy,194.38
2022/01/06,06:00 - 07:00,2022-01-06 06:00:00,italy,204.22
2022/01/06,07:00 - 08:00,2022-01-06 07:00:00,italy,228.25
2022/01/06,08:00 - 09:00,2022-01-06 08:00:00,italy,236.23
2022/01/06,09:00 - 10:00,2022-01-06 09:00:00,italy,247.1
2022/01/06,10:00 - 11:00,2022-01-06 10:00:00,italy,245.24
2022/01/06,11:00 - 12:00,2022-01-06 11:00:00,italy,231.9
2022/01/06,12:00 - 13:00,2022-01-06 12:00:00,italy,226.0
2022/01/06,13:00 - 14:00,2022-01-06 13:00:00,italy,220.0
2022/01/06,14:00 - 15:00,2022-01-06 14:00:00,italy,216.06
2022/01/06,15:00 - 16:00,2022-01-06 15:00:00,italy,230.77
2022/01/06,16:00 - 17:00,2022-01-06 16:00:00,italy,245.95
2022/01/06,17:00 - 18:00,2022-01-06 17:00:00,italy,274.11
2022/01/06,18:00 - 19:00,2022-01-06 18:00:00,italy,273.44
2022/01/06,19:00 - 20:00,2022-01-06 19:00:00,italy,278.36
2022/01/06,20:00 - 21:00,2022-01-06 20:00:00,italy,251.71
2022/01/06,21:00 - 22:00,2022-01-06 21:00:00,italy,229.96
2022/01/06,22:00 - 23:00,2022-01-06 22:00:00,italy,227.46
2022/01/06,23:00 - 00:00,2022-01-06 23:00:00,italy,212.02
2022/01/07,00:00 - 01:00,2022-01-07 00:00:00,italy,213.47
2022/01/07,01:00 - 02:00,2022-01-07 01:00:00,italy,208.63
2022/01/07,02:00 - 03:00,2022-01-07 02:00:00,italy,204.35
2022/01/07,03:00 - 04:00,2022-01-07 03:00:00,italy,203.91
2022/01/07,04:00 - 05:00,2022-01-07 04:00:00,italy,202.54
2022/01/07,05:00 - 06:00,2022-01-07 05:00:00,italy,205.17
2022/01/07,06:00 - 07:00,2022-01-07 06:00:00,italy,229.22
2022/01/07,07:00 - 08:00,2022-01-07 07:00:00,italy,240.0
2022/01/07,08:00 - 09:00,2022-01-07 08:00:00,italy,254.19
2022/01/07,09:00 - 10:00,2022-01-07 09:00:00,italy,257.24
2022/01/07,10:00 - 11:00,2022-01-07 10:00:00,italy,254.18
2022/01/07,11:00 - 12:00,2022-01-07 11:00:00,italy,241.22
2022/01/07,12:00 - 13:00,2022-01-07 12:00:00,italy,240.2
2022/01/07,13:00 - 14:00,2022-01-07 13:00:00,italy,229.53
2022/01/07,14:00 - 15:00,2022-01-07 14:00:00,italy,233.49
2022/01/07,15:00 - 16:00,2022-01-07 15:00:00,italy,237.08
2022/01/07,16:00 - 17:00,2022-01-07 16:00:00,italy,239.0
2022/01/07,17:00 - 18:00,2022-01-07 17:00:00,italy,266.86
2022/01/07,18:00 - 19:00,2022-01-07 18:00:00,italy,270.0
2022/01/07,19:00 - 20:00,2022-01-07 19:00:00,italy,257.2
2022/01/07,20:00 - 21:00,2022-01-07 20:00:00,italy,244.41
2022/01/07,21:00 - 22:00,2022-01-07 21:00:00,italy,236.04
2022/01/07,22:00 - 23:00,2022-01-07 22:00:00,italy,229.0
2022/01/07,23:00 - 00:00,2022-01-07 23:00:00,italy,207.49
2022/01/08,00:00 - 01:00,2022-01-08 00:00:00,italy,218.33
2022/01/08,01:00 - 02:00,2022-01-08 01:00:00,italy,211.23
2022/01/08,02:00 - 03:00,2022-01-08 02:00:00,italy,201.9
2022/01/08,03:00 - 04:00,2022-01-08 03:00:00,italy,201.0
2022/01/08,04:00 - 05:00,2022-01-08 04:00:00,italy,201.0
2022/01/08,05:00 - 06:00,2022-01-08 05:00:00,italy,201.0
2022/01/08,06:00 - 07:00,2022-01-08 06:00:00,italy,215.43
2022/01/08,07:00 - 08:00,2022-01-08 07:00:00,italy,228.77
2022/01/08,08:00 - 09:00,2022-01-08 08:00:00,italy,238.11
2022/01/08,09:00 - 10:00,2022-01-08 09:00:00,italy,239.0
2022/01/08,10:00 - 11:00,2022-01-08 10:00:00,italy,242.93
2022/01/08,11:00 - 12:00,2022-01-08 11:00:00,italy,231.02
2022/01/08,12:00 - 13:00,2022-01-08 12:00:00,italy,223.33
2022/01/08,13:00 - 14:00,2022-01-08 13:00:00,italy,215.72
2022/01/08,14:00 - 15:00,2022-01-08 14:00:00,italy,215.49
2022/01/08,15:00 - 16:00,2022-01-08 15:00:00,italy,230.0
2022/01/08,16:00 - 17:00,2022-01-08 16:00:00,italy,242.67
2022/01/08,17:00 - 18:00,2022-01-08 17:00:00,italy,290.0
2022/01/08,18:00 - 19:00,2022-01-08 18:00:00,italy,300.0
2022/01/08,19:00 - 20:00,2022-01-08 19:00:00,italy,294.96
2022/01/08,20:00 - 21:00,2022-01-08 20:00:00,italy,283.0
2022/01/08,21:00 - 22:00,2022-01-08 21:00:00,italy,241.77
2022/01/08,22:00 - 23:00,2022-01-08 22:00:00,italy,233.56
2022/01/08,23:00 - 00:00,2022-01-08 23:00:00,italy,227.0
2022/01/09,00:00 - 01:00,2022-01-09 00:00:00,italy,215.0
2022/01/09,01:00 - 02:00,2022-01-09 01:00:00,italy,204.01
2022/01/09,02:00 - 03:00,2022-01-09 02:00:00,italy,197.61
2022/01/09,03:00 - 04:00,2022-01-09 03:00:00,italy,191.0
2022/01/09,04:00 - 05:00,2022-01-09 04:00:00,italy,182.0
2022/01/09,05:00 - 06:00,2022-01-09 05:00:00,italy,172.0
2022/01/09,06:00 - 07:00,2022-01-09 06:00:00,italy,176.33
2022/01/09,07:00 - 08:00,2022-01-09 07:00:00,italy,187.66
2022/01/09,08:00 - 09:00,2022-01-09 08:00:00,italy,190.66
2022/01/09,09:00 - 10:00,2022-01-09 09:00:00,italy,194.36
2022/01/09,10:00 - 11:00,2022-01-09 10:00:00,italy,215.0
2022/01/09,11:00 - 12:00,2022-01-09 11:00:00,italy,218.9
2022/01/09,12:00 - 13:00,2022-01-09 12:00:00,italy,218.34
2022/01/09,13:00 - 14:00,2022-01-09 13:00:00,italy,210.47
2022/01/09,14:00 - 15:00,2022-01-09 14:00:00,italy,213.06
2022/01/09,15:00 - 16:00,2022-01-09 15:00:00,italy,223.35
2022/01/09,16:00 - 17:00,2022-01-09 16:00:00,italy,225.55
2022/01/09,17:00 - 18:00,2022-01-09 17:00:00,italy,257.35
2022/01/09,18:00 - 19:00,2022-01-09 18:00:00,italy,269.6
2022/01/09,19:00 - 20:00,2022-01-09 19:00:00,italy,269.36
2022/01/09,20:00 - 21:00,2022-01-09 20:00:00,italy,242.08
2022/01/09,21:00 - 22:00,2022-01-09 21:00:00,italy,222.8
2022/01/09,22:00 - 23:00,2022-01-09 22:00:00,italy,218.34
2022/01/09,23:00 - 00:00,2022-01-09 23:00:00,italy,203.8
2022/01/10,00:00 - 01:00,2022-01-10 00:00:00,italy,196.23
2022/01/10,01:00 - 02:00,2022-01-10 01:00:00,italy,191.85
2022/01/10,02:00 - 03:00,2022-01-10 02:00:00,italy,195.91
2022/01/10,03:00 - 04:00,2022-01-10 03:00:00,italy,186.66
2022/01/10,04:00 - 05:00,2022-01-10 04:00:00,italy,178.04
2022/01/10,05:00 - 06:00,2022-01-10 05:00:00,italy,192.15
2022/01/10,06:00 - 07:00,2022-01-10 06:00:00,italy,237.44
2022/01/10,07:00 - 08:00,2022-01-10 07:00:00,italy,299.95
2022/01/10,08:00 - 09:00,2022-01-10 08:00:00,italy,313.92
2022/01/10,09:00 - 10:00,2022-01-10 09:00:00,italy,315.0
2022/01/10,10:00 - 11:00,2022-01-10 10:00:00,italy,310.41
2022/01/10,11:00 - 12:00,2022-01-10 11:00:00,italy,310.08
2022/01/10,12:00 - 13:00,2022-01-10 12:00:00,italy,300.0
2022/01/10,13:00 - 14:00,2022-01-10 13:00:00,italy,297.01
2022/01/10,14:00 - 15:00,2022-01-10 14:00:00,italy,299.96
2022/01/10,15:00 - 16:00,2022-01-10 15:00:00,italy,305.26
2022/01/10,16:00 - 17:00,2022-01-10 16:00:00,italy,297.97
2022/01/10,17:00 - 18:00,2022-01-10 17:00:00,italy,313.79
2022/01/10,18:00 - 19:00,2022-01-10 18:00:00,italy,310.82
2022/01/10,19:00 - 20:00,2022-01-10 19:00:00,italy,294.98
2022/01/10,20:00 - 21:00,2022-01-10 20:00:00,italy,267.45
2022/01/10,21:00 - 22:00,2022-01-10 21:00:00,italy,242.23
2022/01/10,22:00 - 23:00,2022-01-10 22:00:00,italy,217.03
2022/01/10,23:00 - 00:00,2022-01-10 23:00:00,italy,198.93
2022/01/11,00:00 - 01:00,2022-01-11 00:00:00,italy,210.34
2022/01/11,01:00 - 02:00,2022-01-11 01:00:00,italy,202.42
2022/01/11,02:00 - 03:00,2022-01-11 02:00:00,italy,197.6
2022/01/11,03:00 - 04:00,2022-01-11 03:00:00,italy,193.0
2022/01/11,04:00 - 05:00,2022-01-11 04:00:00,italy,194.9
2022/01/11,05:00 - 06:00,2022-01-11 05:00:00,italy,204.45
2022/01/11,06:00 - 07:00,2022-01-11 06:00:00,italy,230.92
2022/01/11,07:00 - 08:00,2022-01-11 07:00:00,italy,286.61
2022/01/11,08:00 - 09:00,2022-01-11 08:00:00,italy,300.02
2022/01/11,09:00 - 10:00,2022-01-11 09:00:00,italy,297.16
2022/01/11,10:00 - 11:00,2022-01-11 10:00:00,italy,277.02
2022/01/11,11:00 - 12:00,2022-01-11 11:00:00,italy,261.69
2022/01/11,12:00 - 13:00,2022-01-11 12:00:00,italy,248.64
2022/01/11,13:00 - 14:00,2022-01-11 13:00:00,italy,247.7
2022/01/11,14:00 - 15:00,2022-01-11 14:00:00,italy,255.01
2022/01/11,15:00 - 16:00,2022-01-11 15:00:00,italy,277.9
2022/01/11,16:00 - 17:00,2022-01-11 16:00:00,italy,289.94
2022/01/11,17:00 - 18:00,2022-01-11 17:00:00,italy,316.4
2022/01/11,18:00 - 19:00,2022-01-11 18:00:00,italy,315.9
2022/01/11,19:00 - 20:00,2022-01-11 19:00:00,italy,309.2
2022/01/11,20:00 - 21:00,2022-01-11 20:00:00,italy,285.33
2022/01/11,21:00 - 22:00,2022-01-11 21:00:00,italy,245.0
2022/01/11,22:00 - 23:00,2022-01-11 22:00:00,italy,235.22
2022/01/11,23:00 - 00:00,2022-01-11 23:00:00,italy,211.84
2022/01/12,00:00 - 01:00,2022-01-12 00:00:00,italy,196.65
2022/01/12,01:00 - 02:00,2022-01-12 01:00:00,italy,187.1
2022/01/12,02:00 - 03:00,2022-01-12 02:00:00,italy,184.27
2022/01/12,03:00 - 04:00,2022-01-12 03:00:00,italy,179.58
2022/01/12,04:00 - 05:00,2022-01-12 04:00:00,italy,178.33
2022/01/12,05:00 - 06:00,2022-01-12 05:00:00,italy,193.5
2022/01/12,06:00 - 07:00,2022-01-12 06:00:00,italy,236.76
2022/01/12,07:00 - 08:00,2022-01-12 07:00:00,italy,273.18
2022/01/12,08:00 - 09:00,2022-01-12 08:00:00,italy,300.1
2022/01/12,09:00 - 10:00,2022-01-12 09:00:00,italy,292.74
2022/01/12,10:00 - 11:00,2022-01-12 10:00:00,italy,275.5
2022/01/12,11:00 - 12:00,2022-01-12 11:00:00,italy,258.65
2022/01/12,12:00 - 13:00,2022-01-12 12:00:00,italy,245.11
2022/01/12,13:00 - 14:00,2022-01-12 13:00:00,italy,232.08
2022/01/12,14:00 - 15:00,2022-01-12 14:00:00,italy,234.77
2022/01/12,15:00 - 16:00,2022-01-12 15:00:00,italy,240.01
2022/01/12,16:00 - 17:00,2022-01-12 16:00:00,italy,255.0
2022/01/12,17:00 - 18:00,2022-01-12 17:00:00,italy,284.82
2022/01/12,18:00 - 19:00,2022-01-12 18:00:00,italy,285.97
2022/01/12,19:00 - 20:00,2022-01-12 19:00:00,italy,269.03
2022/01/12,20:00 - 21:00,2022-01-12 20:00:00,italy,246.9
2022/01/12,21:00 - 22:00,2022-01-12 21:00:00,italy,222.79
2022/01/12,22:00 - 23:00,2022-01-12 22:00:00,italy,213.64
2022/01/12,23:00 - 00:00,2022-01-12 23:00:00,italy,200.22
2022/01/13,00:00 - 01:00,2022-01-13 00:00:00,italy,192.24
2022/01/13,01:00 - 02:00,2022-01-13 01:00:00,italy,188.72
2022/01/13,02:00 - 03:00,2022-01-13 02:00:00,italy,187.87
2022/01/13,03:00 - 04:00,2022-01-13 03:00:00,italy,186.57
2022/01/13,04:00 - 05:00,2022-01-13 04:00:00,italy,188.0
2022/01/13,05:00 - 06:00,2022-01-13 05:00:00,italy,198.24
2022/01/13,06:00 - 07:00,2022-01-13 06:00:00,italy,212.18
2022/01/13,07:00 - 08:00,2022-01-13 07:00:00,italy,236.26
2022/01/13,08:00 - 09:00,2022-01-13 08:00:00,italy,252.39
2022/01/13,09:00 - 10:00,2022-01-13 09:00:00,italy,257.58
2022/01/13,10:00 - 11:00,2022-01-13 10:00:00,italy,254.17
2022/01/13,11:00 - 12:00,2022-01-13 11:00:00,italy,230.0
2022/01/13,12:00 - 13:00,2022-01-13 12:00:00,italy,223.12
2022/01/13,13:00 - 14:00,2022-01-13 13:00:00,italy,214.0
2022/01/13,14:00 - 15:00,2022-01-13 14:00:00,italy,214.88
2022/01/13,15:00 - 16:00,2022-01-13 15:00:00,italy,221.65
2022/01/13,16:00 - 17:00,2022-01-13 16:00:00,italy,243.44
2022/01/13,17:00 - 18:00,2022-01-13 17:00:00,italy,266.3
2022/01/13,18:00 - 19:00,2022-01-13 18:00:00,italy,274.0
2022/01/13,19:00 - 20:00,2022-01-13 19:00:00,italy,262.95
2022/01/13,20:00 - 21:00,2022-01-13 20:00:00,italy,246.27
2022/01/13,21:00 - 22:00,2022-01-13 21:00:00,italy,230.1
2022/01/13,22:00 - 23:00,2022-01-13 22:00:00,italy,217.03
2022/01/13,23:00 - 00:00,2022-01-13 23:00:00,italy,207.99
2022/01/14,00:00 - 01:00,2022-01-14 00:00:00,italy,205.0
2022/01/14,01:00 - 02:00,2022-01-14 01:00:00,italy,199.96
2022/01/14,02:00 - 03:00,2022-01-14 02:00:00,italy,196.42
2022/01/14,03:00 - 04:00,2022-01-14 03:00:00,italy,192.77
2022/01/14,04:00 - 05:00,2022-01-14 04:00:00,italy,192.43
2022/01/14,05:00 - 06:00,2022-01-14 05:00:00,italy,197.6
2022/01/14,06:00 - 07:00,2022-01-14 06:00:00,italy,218.9
2022/01/14,07:00 - 08:00,2022-01-14 07:00:00,italy,259.24
2022/01/14,08:00 - 09:00,2022-01-14 08:00:00,italy,284.66
2022/01/14,09:00 - 10:00,2022-01-14 09:00:00,italy,292.5
2022/01/14,10:00 - 11:00,2022-01-14 10:00:00,italy,274.1
2022/01/14,11:00 - 12:00,2022-01-14 11:00:00,italy,256.54
2022/01/14,12:00 - 13:00,2022-01-14 12:00:00,italy,226.8
2022/01/14,13:00 - 14:00,2022-01-14 13:00:00,italy,216.68
2022/01/14,14:00 - 15:00,2022-01-14 14:00:00,italy,213.01
2022/01/14,15:00 - 16:00,2022-01-14 15:00:00,italy,220.0
2022/01/14,16:00 - 17:00,2022-01-14 16:00:00,italy,238.05
2022/01/14,17:00 - 18:00,2022-01-14 17:00:00,italy,262.0
2022/01/14,18:00 - 19:00,2022-01-14 18:00:00,italy,280.67
2022/01/14,19:00 - 20:00,2022-01-14 19:00:00,italy,269.0
2022/01/14,20:00 - 21:00,2022-01-14 20:00:00,italy,243.07
2022/01/14,21:00 - 22:00,2022-01-14 21:00:00,italy,225.61
2022/01/14,22:00 - 23:00,2022-01-14 22:00:00,italy,216.68
2022/01/14,23:00 - 00:00,2022-01-14 23:00:00,italy,205.0
2022/01/15,00:00 - 01:00,2022-01-15 00:00:00,italy,222.01
2022/01/15,01:00 - 02:00,2022-01-15 01:00:00,italy,214.92
2022/01/15,02:00 - 03:00,2022-01-15 02:00:00,italy,209.61
2022/01/15,03:00 - 04:00,2022-01-15 03:00:00,italy,196.7
2022/01/15,04:00 - 05:00,2022-01-15 04:00:00,italy,193.04
2022/01/15,05:00 - 06:00,2022-01-15 05:00:00,italy,195.05
2022/01/15,06:00 - 07:00,2022-01-15 06:00:00,italy,210.0
2022/01/15,07:00 - 08:00,2022-01-15 07:00:00,italy,217.21
2022/01/15,08:00 - 09:00,2022-01-15 08:00:00,italy,223.76
2022/01/15,09:00 - 10:00,2022-01-15 09:00:00,italy,230.0
2022/01/15,10:00 - 11:00,2022-01-15 10:00:00,italy,222.39
2022/01/15,11:00 - 12:00,2022-01-15 11:00:00,italy,214.92
2022/01/15,12:00 - 13:00,2022-01-15 12:00:00,italy,208.43
2022/01/15,13:00 - 14:00,2022-01-15 13:00:00,italy,200.0
2022/01/15,14:00 - 15:00,2022-01-15 14:00:00,italy,203.09
2022/01/15,15:00 - 16:00,2022-01-15 15:00:00,italy,213.98
2022/01/15,16:00 - 17:00,2022-01-15 16:00:00,italy,226.32
2022/01/15,17:00 - 18:00,2022-01-15 17:00:00,italy,260.0
2022/01/15,18:00 - 19:00,2022-01-15 18:00:00,italy,267.03
2022/01/15,19:00 - 20:00,2022-01-15 19:00:00,italy,261.41
2022/01/15,20:00 - 21:00,2022-01-15 20:00:00,italy,243.62
2022/01/15,21:00 - 22:00,2022-01-15 21:00:00,italy,227.85
2022/01/15,22:00 - 23:00,2022-01-15 22:00:00,italy,222.66
2022/01/15,23:00 - 00:00,2022-01-15 23:00:00,italy,217.0
2022/01/16,00:00 - 01:00,2022-01-16 00:00:00,italy,225.92
2022/01/16,01:00 - 02:00,2022-01-16 01:00:00,italy,216.0
2022/01/16,02:00 - 03:00,2022-01-16 02:00:00,italy,207.62
2022/01/16,03:00 - 04:00,2022-01-16 03:00:00,italy,197.22
2022/01/16,04:00 - 05:00,2022-01-16 04:00:00,italy,186.7
2022/01/16,05:00 - 06:00,2022-01-16 05:00:00,italy,186.6
2022/01/16,06:00 - 07:00,2022-01-16 06:00:00,italy,198.01
2022/01/16,07:00 - 08:00,2022-01-16 07:00:00,italy,200.03
2022/01/16,08:00 - 09:00,2022-01-16 08:00:00,italy,200.0
2022/01/16,09:00 - 10:00,2022-01-16 09:00:00,italy,204.86
2022/01/16,10:00 - 11:00,2022-01-16 10:00:00,italy,204.5
2022/01/16,11:00 - 12:00,2022-01-16 11:00:00,italy,204.43
2022/01/16,12:00 - 13:00,2022-01-16 12:00:00,italy,205.21
2022/01/16,13:00 - 14:00,2022-01-16 13:00:00,italy,195.02
2022/01/16,14:00 - 15:00,2022-01-16 14:00:00,italy,191.9
2022/01/16,15:00 - 16:00,2022-01-16 15:00:00,italy,196.92
2022/01/16,16:00 - 17:00,2022-01-16 16:00:00,italy,213.05
2022/01/16,17:00 - 18:00,2022-01-16 17:00:00,italy,222.87
2022/01/16,18:00 - 19:00,2022-01-16 18:00:00,italy,257.45
2022/01/16,19:00 - 20:00,2022-01-16 19:00:00,italy,265.36
2022/01/16,20:00 - 21:00,2022-01-16 20:00:00,italy,257.13
2022/01/16,21:00 - 22:00,2022-01-16 21:00:00,italy,241.9
2022/01/16,22:00 - 23:00,2022-01-16 22:00:00,italy,228.52
2022/01/16,23:00 - 00:00,2022-01-16 23:00:00,italy,206.0
2022/01/17,00:00 - 01:00,2022-01-17 00:00:00,italy,229.0
2022/01/17,01:00 - 02:00,2022-01-17 01:00:00,italy,211.8
2022/01/17,02:00 - 03:00,2022-01-17 02:00:00,italy,199.82
2022/01/17,03:00 - 04:00,2022-01-17 03:00:00,italy,197.7
2022/01/17,04:00 - 05:00,2022-01-17 04:00:00,italy,200.0
2022/01/17,05:00 - 06:00,2022-01-17 05:00:00,italy,222.78
2022/01/17,06:00 - 07:00,2022-01-17 06:00:00,italy,237.3
2022/01/17,07:00 - 08:00,2022-01-17 07:00:00,italy,258.9
2022/01/17,08:00 - 09:00,2022-01-17 08:00:00,italy,290.0
2022/01/17,09:00 - 10:00,2022-01-17 09:00:00,italy,280.0
2022/01/17,10:00 - 11:00,2022-01-17 10:00:00,italy,273.0
2022/01/17,11:00 - 12:00,2022-01-17 11:00:00,italy,260.89
2022/01/17,12:00 - 13:00,2022-01-17 12:00:00,italy,233.77
2022/01/17,13:00 - 14:00,2022-01-17 13:00:00,italy,250.0
2022/01/17,14:00 - 15:00,2022-01-17 14:00:00,italy,253.64
2022/01/17,15:00 - 16:00,2022-01-17 15:00:00,italy,256.99
2022/01/17,16:00 - 17:00,2022-01-17 16:00:00,italy,264.73
2022/01/17,17:00 - 18:00,2022-01-17 17:00:00,italy,276.49
2022/01/17,18:00 - 19:00,2022-01-17 18:00:00,italy,299.03
2022/01/17,19:00 - 20:00,2022-01-17 19:00:00,italy,288.69
2022/01/17,20:00 - 21:00,2022-01-17 20:00:00,italy,260.0
2022/01/17,21:00 - 22:00,2022-01-17 21:00:00,italy,233.77
2022/01/17,22:00 - 23:00,2022-01-17 22:00:00,italy,230.13
2022/01/17,23:00 - 00:00,2022-01-17 23:00:00,italy,218.85
2022/01/18,00:00 - 01:00,2022-01-18 00:00:00,italy,213.9
2022/01/18,01:00 - 02:00,2022-01-18 01:00:00,italy,203.27
2022/01/18,02:00 - 03:00,2022-01-18 02:00:00,italy,200.48
2022/01/18,03:00 - 04:00,2022-01-18 03:00:00,italy,194.52
2022/01/18,04:00 - 05:00,2022-01-18 04:00:00,italy,193.99
2022/01/18,05:00 - 06:00,2022-01-18 05:00:00,italy,205.0
2022/01/18,06:00 - 07:00,2022-01-18 06:00:00,italy,229.1
2022/01/18,07:00 - 08:00,2022-01-18 07:00:00,italy,274.05
2022/01/18,08:00 - 09:00,2022-01-18 08:00:00,italy,294.4
2022/01/18,09:00 - 10:00,2022-01-18 09:00:00,italy,290.64
2022/01/18,10:00 - 11:00,2022-01-18 10:00:00,italy,275.4
2022/01/18,11:00 - 12:00,2022-01-18 11:00:00,italy,265.1
2022/01/18,12:00 - 13:00,2022-01-18 12:00:00,italy,250.0
2022/01/18,13:00 - 14:00,2022-01-18 13:00:00,italy,244.27
2022/01/18,14:00 - 15:00,2022-01-18 14:00:00,italy,243.02
2022/01/18,15:00 - 16:00,2022-01-18 15:00:00,italy,249.22
2022/01/18,16:00 - 17:00,2022-01-18 16:00:00,italy,260.0
2022/01/18,17:00 - 18:00,2022-01-18 17:00:00,italy,278.0
2022/01/18,18:00 - 19:00,2022-01-18 18:00:00,italy,294.36
2022/01/18,19:00 - 20:00,2022-01-18 19:00:00,italy,278.41
2022/01/18,20:00 - 21:00,2022-01-18 20:00:00,italy,259.29
2022/01/18,21:00 - 22:00,2022-01-18 21:00:00,italy,240.0
2022/01/18,22:00 - 23:00,2022-01-18 22:00:00,italy,225.84
2022/01/18,23:00 - 00:00,2022-01-18 23:00:00,italy,213.54
2022/01/19,00:00 - 01:00,2022-01-19 00:00:00,italy,199.46
2022/01/19,01:00 - 02:00,2022-01-19 01:00:00,italy,197.0
2022/01/19,02:00 - 03:00,2022-01-19 02:00:00,italy,195.0
2022/01/19,03:00 - 04:00,2022-01-19 03:00:00,italy,193.91
2022/01/19,04:00 - 05:00,2022-01-19 04:00:00,italy,188.7
2022/01/19,05:00 - 06:00,2022-01-19 05:00:00,italy,195.36
2022/01/19,06:00 - 07:00,2022-01-19 06:00:00,italy,222.81
2022/01/19,07:00 - 08:00,2022-01-19 07:00:00,italy,283.8
2022/01/19,08:00 - 09:00,2022-01-19 08:00:00,italy,285.36
2022/01/19,09:00 - 10:00,2022-01-19 09:00:00,italy,270.11
2022/01/19,10:00 - 11:00,2022-01-19 10:00:00,italy,272.63
2022/01/19,11:00 - 12:00,2022-01-19 11:00:00,italy,278.02
2022/01/19,12:00 - 13:00,2022-01-19 12:00:00,italy,256.0
